euler,centroid_x,centroid_y,hor_symm,ver_symm,aspect_ratio,area_ratio
1.000000,6.130841,5.289720,0.000000,0.090909,0.000000,0.331269
1.000000,4.668750,7.012500,1.000000,0.290909,1.000000,0.561404
1.000000,5.410714,9.026786,0.000000,0.520000,1.000000,0.535885
1.000000,4.326531,7.397959,1.000000,0.413793,1.000000,0.343860
-1.000000,5.265306,6.619048,1.000000,0.475000,1.000000,0.515789
-1.000000,4.270718,6.215470,0.950000,0.804878,1.000000,0.560372
0.000000,6.435583,4.619632,0.772727,0.476190,0.000000,0.504644
2.000000,3.987013,5.428571,0.454545,0.547619,1.000000,0.426593
1.000000,4.139535,7.063953,0.875000,0.791667,1.000000,0.603509
1.000000,4.129032,11.370968,0.000000,1.000000,3.000000,0.652632
0.000000,5.013889,9.652778,0.000000,0.222222,2.000000,0.421053
1.000000,5.310924,7.462185,0.000000,0.150000,1.000000,0.481781
-1.000000,4.584034,4.613445,0.630769,0.676471,0.000000,0.695906
0.000000,4.794872,4.474359,0.441860,0.488889,1.000000,0.456140
1.000000,4.093264,5.580311,0.703704,0.444444,1.000000,0.564327
-3.000000,4.554286,6.320000,0.571429,0.517857,1.000000,0.657895
0.000000,3.750000,7.008065,0.000000,0.727273,1.000000,0.466165
1.000000,4.603448,4.568966,0.481481,0.318182,1.000000,0.339181
-2.000000,4.680000,4.366667,0.553191,0.407407,1.000000,0.415512
1.000000,6.243243,4.664865,0.857143,0.789474,0.000000,0.572755
-1.000000,4.331395,7.412791,0.500000,0.437500,1.000000,0.603509
0.000000,4.789720,5.331776,0.673913,0.547170,1.000000,0.592798
-1.000000,4.709091,5.830303,0.809524,0.918367,1.000000,0.542763
2.000000,4.417647,5.023529,0.511111,0.250000,1.000000,0.470914
-1.000000,4.973684,6.131579,0.444444,0.600000,1.000000,0.500000
-1.000000,4.929293,5.772727,0.363636,0.629630,1.000000,0.651316
1.000000,4.841060,5.185430,0.758621,0.552632,0.000000,0.441520
0.000000,4.526012,7.323699,0.000000,0.470588,1.000000,0.700405
1.000000,3.726190,9.642857,0.000000,0.769231,2.000000,0.491228
1.000000,4.788732,6.549296,0.409091,0.888889,1.000000,0.498246
-1.000000,4.202899,9.036232,0.000000,0.422222,1.000000,0.660287
-1.000000,4.489209,5.820144,1.000000,0.410256,1.000000,0.457237
1.000000,4.890909,8.600000,0.000000,0.363636,1.000000,0.526316
1.000000,3.886364,13.295455,0.000000,0.928571,6.000000,0.771930
-1.000000,4.091398,7.698925,0.000000,0.771930,1.000000,0.753036
1.000000,4.776316,11.500000,0.000000,0.555556,2.000000,0.571429
1.000000,5.574074,4.972222,0.500000,0.166667,0.000000,0.352941
1.000000,4.668874,8.105960,0.000000,0.885714,1.000000,0.611336
-2.000000,5.767677,8.474747,0.000000,0.750000,1.000000,0.473684
1.000000,4.583333,4.976190,0.600000,0.357143,1.000000,0.465374
1.000000,5.515957,5.377660,0.807692,0.630435,1.000000,0.618421
1.000000,3.537190,5.735537,0.800000,0.500000,1.000000,0.374613
0.000000,5.664596,4.888199,0.533333,0.515152,0.000000,0.498452
1.000000,4.273381,8.381295,0.000000,0.522727,1.000000,0.562753
0.000000,4.605714,6.120000,0.185185,0.346939,1.000000,0.575658
1.000000,5.150794,6.357143,0.384615,0.379310,1.000000,0.473684
0.000000,4.897059,7.080882,0.000000,0.766667,1.000000,0.511278
1.000000,4.393258,7.522472,0.000000,0.877193,1.000000,0.720648
-1.000000,5.432990,9.917526,0.000000,0.400000,2.000000,0.567251
-1.000000,4.043478,7.855072,0.000000,0.500000,1.000000,0.558704
-1.000000,5.300000,10.020000,0.000000,0.320000,2.000000,0.584795
-1.000000,4.410596,7.417219,0.000000,0.854167,1.000000,0.662281
1.000000,4.236842,4.289474,0.400000,0.291667,1.000000,0.526316
-2.000000,4.818182,4.964646,0.744186,0.439394,1.000000,0.548476
0.000000,4.545455,8.233766,0.000000,0.352941,1.000000,0.368421
1.000000,4.315068,5.321918,0.454545,0.631579,1.000000,0.452012
-1.000000,4.206667,8.566667,0.000000,0.842105,1.000000,0.607287
0.000000,5.144000,7.224000,0.000000,0.300000,1.000000,0.438596
0.000000,4.957143,7.585714,0.000000,0.475000,1.000000,0.614035
0.000000,4.162791,6.077519,0.571429,0.437500,1.000000,0.399381
1.000000,4.527027,11.054054,0.000000,0.833333,3.000000,0.649123
1.000000,4.796296,4.648148,0.550000,0.421053,1.000000,0.448753
0.000000,4.551948,8.694805,0.000000,0.488889,1.000000,0.810526
-2.000000,5.015267,6.900763,0.000000,0.314286,1.000000,0.492481
-4.000000,4.528455,6.731707,1.000000,0.333333,1.000000,0.431579
1.000000,5.145570,7.075949,0.857143,0.355556,1.000000,0.554386
0.000000,4.395604,6.038462,0.666667,0.897959,1.000000,0.563467
1.000000,5.430657,7.518248,0.000000,0.578947,1.000000,0.554656
0.000000,3.915888,4.448598,0.708333,0.088889,1.000000,0.312865
1.000000,4.633028,8.871560,0.000000,0.687500,1.000000,0.441296
-1.000000,4.538462,7.515385,0.000000,0.425000,1.000000,0.526316
1.000000,5.568047,5.337278,0.861111,0.541667,0.000000,0.523220
0.000000,5.613208,6.669811,0.666667,0.592593,1.000000,0.398496
1.000000,4.689441,5.788820,0.944444,0.787234,1.000000,0.498452
1.000000,4.146739,5.222826,0.689655,0.725806,1.000000,0.538012
0.000000,4.469388,6.272109,0.000000,0.250000,1.000000,0.455108
1.000000,4.888889,9.314815,0.000000,0.375000,2.000000,0.631579
0.000000,5.600000,9.333333,0.000000,0.083333,1.000000,0.315789
1.000000,4.118812,7.504950,0.000000,0.103448,1.000000,0.442982
1.000000,3.692308,10.153846,0.000000,0.416667,2.000000,0.532164
1.000000,4.500000,7.778571,0.000000,0.931034,1.000000,0.614035
0.000000,4.685279,4.289340,0.482759,0.563636,1.000000,0.545706
-1.000000,4.664557,5.164557,0.571429,0.617021,0.000000,0.461988
0.000000,5.054054,7.072072,0.333333,0.888889,1.000000,0.389474
1.000000,5.531073,6.372881,1.000000,0.666667,1.000000,0.621053
1.000000,4.770270,10.662162,0.000000,0.350000,2.000000,0.556391
1.000000,4.145540,4.497653,0.911111,0.938462,0.000000,0.622807
1.000000,5.180000,8.850000,0.000000,0.333333,1.000000,0.478469
0.000000,4.364198,4.802469,0.800000,0.693878,0.000000,0.473684
0.000000,4.849315,8.630137,0.000000,0.111111,1.000000,0.349282
1.000000,4.452991,8.136752,0.000000,0.384615,1.000000,0.513158
1.000000,4.295455,8.401515,0.000000,0.787879,1.000000,0.534413
-4.000000,4.481481,5.512346,0.956522,0.444444,1.000000,0.501548
1.000000,5.000000,8.680000,0.000000,0.222222,1.000000,0.394737
-1.000000,3.705882,7.287582,0.750000,0.576923,1.000000,0.536842
1.000000,4.865672,5.328358,0.129032,0.300000,1.000000,0.440789
1.000000,4.688442,4.884422,0.844444,0.777778,1.000000,0.551247
0.000000,4.893401,4.705584,0.707317,0.813559,1.000000,0.545706
0.000000,4.153226,7.427419,1.000000,0.239130,1.000000,0.502024
1.000000,6.713333,4.866667,0.760000,1.000000,0.000000,0.563910
1.000000,4.846154,10.307692,0.000000,0.125000,2.000000,0.380117
-1.000000,5.535484,4.393548,0.594595,0.365854,0.000000,0.479876
1.000000,4.101010,9.161616,0.000000,0.428571,1.000000,0.473684
0.000000,4.662857,5.565714,0.846154,0.666667,1.000000,0.541796
1.000000,4.875000,7.757812,0.000000,0.514286,1.000000,0.518219
1.000000,4.620155,3.860465,0.381818,0.846154,1.000000,0.357341
2.000000,4.963636,11.927273,0.000000,1.000000,3.000000,0.578947
2.000000,4.176923,4.684615,0.421053,0.476190,0.000000,0.380117
0.000000,4.634043,4.663830,0.707692,0.434783,1.000000,0.650970
1.000000,3.954545,5.231405,0.891304,0.953125,1.000000,0.670360
-2.000000,4.726562,9.164062,0.000000,0.689655,1.000000,0.612440
0.000000,4.716216,7.209459,0.333333,0.500000,1.000000,0.519298
1.000000,4.108333,7.333333,0.000000,0.147059,1.000000,0.485830
0.000000,4.621212,6.363636,0.000000,0.529412,1.000000,0.496241
1.000000,4.662420,7.439490,0.000000,0.964286,1.000000,0.635628
-1.000000,4.364444,5.955556,1.000000,0.648649,1.000000,0.696594
1.000000,4.435714,7.321429,0.000000,0.549020,1.000000,0.491228
0.000000,6.078947,5.015038,0.742857,0.534884,0.000000,0.823529
1.000000,4.991304,8.791304,0.000000,0.413793,1.000000,0.550239
1.000000,4.253086,6.703704,0.600000,0.428571,1.000000,0.568421
1.000000,4.834320,4.627219,0.470588,0.442623,1.000000,0.468144
-4.000000,4.502959,6.934911,0.833333,0.645833,1.000000,0.592982
1.000000,4.621891,4.507463,0.704545,0.539683,1.000000,0.556787
-1.000000,4.876543,7.067901,1.000000,0.600000,1.000000,0.609023
-1.000000,4.420000,5.430000,0.820513,0.754386,1.000000,0.554017
1.000000,4.723810,9.390476,0.000000,0.826087,1.000000,0.502392
-1.000000,5.290323,6.309677,1.000000,0.685714,1.000000,0.582707
0.000000,5.132743,4.619469,0.000000,0.444444,1.000000,0.330409
-1.000000,4.387500,6.712500,0.833333,0.596154,1.000000,0.561404
0.000000,5.537234,4.351064,0.782609,0.481481,1.000000,0.520776
1.000000,4.948905,7.744526,0.000000,0.384615,1.000000,0.554656
1.000000,4.737500,10.462500,0.000000,0.263158,2.000000,0.467836
1.000000,4.099338,7.370861,0.000000,0.660377,1.000000,0.567669
-1.000000,4.680851,5.111702,0.546875,0.589744,1.000000,0.520776
1.000000,4.129630,5.345679,0.962963,0.277778,0.000000,0.473684
0.000000,4.732620,4.839572,0.595745,0.339623,0.000000,0.546784
1.000000,4.673469,12.163265,0.000000,1.000000,6.000000,0.859649
-1.000000,5.176871,4.557823,0.103448,0.255814,1.000000,0.407202
1.000000,4.414634,12.390244,0.000000,0.769231,6.000000,0.719298
1.000000,4.921260,5.732283,0.411765,0.480000,1.000000,0.477444
1.000000,4.532164,4.567251,0.833333,0.828571,1.000000,0.473684
1.000000,4.743421,8.605263,0.000000,0.968750,1.000000,0.615385
1.000000,4.111732,5.195531,0.739130,0.539683,1.000000,0.495845
-1.000000,4.762557,4.515982,0.956522,0.763636,1.000000,0.606648
0.000000,4.698630,6.116438,0.500000,0.425000,1.000000,0.512281
1.000000,5.111111,5.472222,0.633333,0.672414,1.000000,0.498615
1.000000,4.273684,6.047368,0.406250,0.370370,1.000000,0.588235
0.000000,4.724138,6.848276,0.100000,0.386364,1.000000,0.508772
1.000000,5.136752,7.418803,0.000000,0.600000,1.000000,0.410526
1.000000,4.696970,9.439394,0.000000,0.058824,1.000000,0.315789
0.000000,4.904000,8.520000,0.000000,0.777778,1.000000,0.598086
-1.000000,5.969136,4.530864,0.380952,0.214286,0.000000,0.501548
1.000000,4.344828,5.224138,0.058824,0.288889,1.000000,0.321330
1.000000,6.052632,10.105263,0.000000,0.545455,3.000000,0.500000
1.000000,4.103261,5.586957,0.958333,0.912281,1.000000,0.569659
0.000000,4.860140,5.265734,0.368421,0.742857,1.000000,0.442724
1.000000,6.649635,5.014599,0.346154,0.500000,0.000000,0.480702
0.000000,4.878307,5.492063,0.828571,0.469388,1.000000,0.552632
1.000000,4.580645,9.798387,0.000000,0.885714,2.000000,0.725146
0.000000,4.449438,6.264045,0.500000,0.833333,1.000000,0.624561
-1.000000,4.562044,7.605839,0.500000,0.628571,1.000000,0.554656
0.000000,4.925926,7.617284,0.000000,0.770833,1.000000,0.655870
1.000000,5.213592,5.791262,0.800000,0.857143,1.000000,0.637771
0.000000,4.615894,7.284768,0.666667,0.589744,1.000000,0.611336
0.000000,4.848980,4.783673,0.809524,0.655172,1.000000,0.678670
0.000000,8.254386,4.815789,0.371429,0.000000,0.000000,0.461538
1.000000,4.817568,5.479730,0.560000,0.209302,1.000000,0.409972
0.000000,4.438017,8.206612,0.000000,0.580645,1.000000,0.578947
1.000000,4.489583,5.343750,0.571429,0.297297,1.000000,0.531856
0.000000,3.316832,7.930693,0.000000,0.358974,1.000000,0.442982
1.000000,5.854701,5.128205,0.052632,0.250000,0.000000,0.362229
-1.000000,5.195804,6.685315,0.000000,0.500000,1.000000,0.501754
1.000000,4.896825,6.936508,0.000000,0.904762,1.000000,0.473684
1.000000,4.544000,6.776000,0.000000,0.620690,1.000000,0.469925
1.000000,4.416000,8.360000,0.000000,0.075000,1.000000,0.598086
0.000000,4.642045,5.517045,0.793103,0.650000,1.000000,0.544892
1.000000,6.800000,4.782609,0.105263,1.000000,0.000000,0.403509
1.000000,4.359551,4.269663,0.527273,0.245902,1.000000,0.493075
2.000000,4.212766,5.446809,0.954545,0.544118,1.000000,0.582043
0.000000,4.577586,9.198276,0.000000,0.678571,1.000000,0.555024
-1.000000,7.036036,4.360360,0.181818,0.000000,0.000000,0.389474
0.000000,4.900990,9.762376,0.000000,0.794118,2.000000,0.590643
1.000000,4.658537,5.274390,0.965517,0.500000,1.000000,0.454294
1.000000,4.777778,5.536232,0.720930,0.691176,1.000000,0.573407
1.000000,5.066667,4.393939,0.794118,0.440000,1.000000,0.457064
1.000000,4.857143,5.142857,0.393939,0.773585,1.000000,0.484765
1.000000,5.187919,5.489933,0.730769,0.800000,1.000000,0.461300
1.000000,4.734375,9.359375,0.000000,0.347826,2.000000,0.374269
1.000000,4.725000,5.556250,0.655172,0.800000,1.000000,0.467836
1.000000,6.442478,5.247788,0.294118,0.000000,0.000000,0.396491
1.000000,4.798077,10.250000,0.000000,0.655172,2.000000,0.608187
1.000000,4.657895,6.578947,0.000000,0.521739,1.000000,0.571429
0.000000,4.510791,6.431655,0.000000,0.333333,1.000000,0.487719
1.000000,5.191011,12.044944,0.000000,1.000000,3.000000,0.936842
0.000000,5.269767,5.260465,0.534483,0.375000,1.000000,0.595568
1.000000,4.827068,5.781955,0.689655,0.071429,1.000000,0.411765
1.000000,4.856061,5.356061,0.000000,0.234043,1.000000,0.365651
-2.000000,5.411429,4.605714,0.702703,0.333333,1.000000,0.484765
0.000000,4.708955,5.067164,0.222222,0.162162,1.000000,0.371191
1.000000,4.283019,11.188679,0.000000,0.187500,2.000000,0.398496
1.000000,4.386905,6.559524,1.000000,1.000000,1.000000,0.631579
0.000000,5.000000,8.170213,0.000000,0.500000,1.000000,0.570850
1.000000,4.182482,6.846715,1.000000,0.338983,1.000000,0.480702
1.000000,4.621359,10.126214,0.000000,0.423077,2.000000,0.602339
1.000000,4.807692,7.474359,0.000000,0.425000,1.000000,0.547368
1.000000,4.268421,4.452632,0.804878,0.197183,1.000000,0.555556
0.000000,4.352564,4.769231,0.657143,0.333333,1.000000,0.432133
1.000000,4.722222,10.488889,0.000000,0.818182,2.000000,0.676692
0.000000,5.141791,7.208955,1.000000,0.769231,1.000000,0.470175
1.000000,4.514925,6.940299,0.875000,0.860465,1.000000,0.470175
0.000000,5.778802,4.216590,0.640000,0.348837,0.000000,0.671827
1.000000,4.219048,6.704762,1.000000,0.216216,1.000000,0.368421
0.000000,4.758621,8.198276,0.000000,0.388889,1.000000,0.469636
0.000000,4.428571,4.966667,0.581395,0.653846,1.000000,0.614035
-1.000000,4.155280,8.031056,0.000000,0.434783,1.000000,0.651822
1.000000,4.205674,5.822695,0.200000,0.073171,1.000000,0.436533
0.000000,4.066667,7.474074,0.000000,0.942857,1.000000,0.592105
1.000000,4.310680,9.262136,0.000000,0.500000,1.000000,0.492823
1.000000,4.510870,7.391304,0.000000,0.277778,1.000000,0.345865
1.000000,4.617886,8.829268,0.000000,0.473684,1.000000,0.588517
-1.000000,4.320000,6.190000,0.588235,0.500000,1.000000,0.619195
0.000000,4.742857,8.542857,0.000000,0.000000,1.000000,0.283401
1.000000,5.325444,4.508876,0.931034,0.333333,1.000000,0.468144
-1.000000,4.594828,8.215517,0.000000,0.333333,1.000000,0.469636
-1.000000,5.266667,7.077778,0.600000,0.681818,1.000000,0.631579
0.000000,5.114035,8.043860,0.000000,0.571429,1.000000,0.461538
0.000000,4.198675,6.105960,0.730769,0.815789,1.000000,0.467492
-1.000000,5.039683,8.539683,0.000000,0.583333,1.000000,0.663158
1.000000,4.523077,4.948718,0.813953,0.456140,1.000000,0.540166
0.000000,5.000000,7.659574,0.000000,0.333333,1.000000,0.412281
1.000000,4.857143,6.647059,0.285714,0.285714,1.000000,0.368421
0.000000,3.417266,5.071942,0.730769,0.377049,1.000000,0.385042
0.000000,4.452941,5.164706,0.743590,0.458333,1.000000,0.470914
1.000000,3.769737,6.065789,0.565217,0.442308,1.000000,0.533333
0.000000,4.583333,6.878205,0.666667,0.648649,1.000000,0.547368
0.000000,9.400000,4.487500,0.052632,0.000000,0.000000,0.467836
0.000000,5.018265,4.689498,0.517241,0.435484,1.000000,0.606648
1.000000,4.463636,5.100000,0.043478,0.066667,1.000000,0.321637
-1.000000,4.258706,8.203980,0.000000,0.725806,1.000000,0.813765
0.000000,4.282443,7.564885,0.000000,0.548387,1.000000,0.530364
-1.000000,4.556291,5.609272,0.571429,0.322581,1.000000,0.467492
1.000000,4.151261,6.487395,0.666667,0.571429,1.000000,0.417544
1.000000,4.584270,9.067416,0.000000,0.120000,1.000000,0.425837
-1.000000,4.743316,6.401070,0.666667,0.756098,1.000000,0.578947
0.000000,4.453744,5.035242,0.460317,0.492754,1.000000,0.628809
1.000000,4.331707,5.175610,0.780488,0.596774,1.000000,0.567867
-1.000000,4.572917,5.859375,0.850000,0.600000,1.000000,0.594427
1.000000,4.372340,4.319149,0.416667,0.527273,1.000000,0.549708
-2.000000,4.901554,5.222798,0.411765,0.511628,1.000000,0.534626
-2.000000,4.335227,7.880682,0.000000,0.549020,1.000000,0.712551
0.000000,4.978261,7.333333,0.000000,0.457143,1.000000,0.558704
0.000000,4.805556,8.569444,0.000000,0.055556,1.000000,0.291498
-1.000000,5.782407,4.365741,0.888889,1.000000,0.000000,0.710526
1.000000,4.588710,6.411290,0.000000,0.363636,1.000000,0.383901
1.000000,4.576271,7.601695,0.000000,0.285714,1.000000,0.477733
0.000000,4.148515,6.980198,1.000000,0.521739,1.000000,0.442982
-1.000000,4.356250,7.712500,0.000000,0.478261,1.000000,0.647773
1.000000,4.433962,13.075472,0.000000,1.000000,6.000000,0.929825
1.000000,4.569767,6.284884,0.800000,0.564103,1.000000,0.565789
1.000000,4.531469,7.055944,0.384615,0.885714,1.000000,0.501754
1.000000,4.376147,8.284404,0.000000,0.282051,1.000000,0.441296
1.000000,4.794118,12.323529,0.000000,0.705882,3.000000,0.715789
-1.000000,4.681223,5.493450,0.941176,0.593750,1.000000,0.708978
0.000000,4.867647,5.389706,0.129032,0.444444,1.000000,0.447368
0.000000,5.644068,5.135593,0.933333,0.363636,1.000000,0.490305
0.000000,4.816327,9.224490,0.000000,0.413793,1.000000,0.468900
0.000000,4.868613,5.744526,0.666667,0.370370,1.000000,0.450658
-1.000000,7.091429,5.240000,0.428571,0.625000,0.000000,0.614035
-1.000000,4.168142,8.761062,0.000000,0.827586,1.000000,0.540670
-1.000000,5.390000,8.700000,0.000000,0.428571,1.000000,0.478469
1.000000,4.283688,6.170213,0.916667,0.645161,1.000000,0.436533
0.000000,5.000000,5.518182,0.200000,0.421053,1.000000,0.340557
-2.000000,3.991870,8.983740,0.000000,0.766667,1.000000,0.588517
0.000000,5.765766,4.801802,0.500000,0.444444,0.000000,0.417293
1.000000,4.753425,7.253425,0.400000,0.382979,1.000000,0.512281
-2.000000,4.614583,5.213542,0.647059,0.469388,1.000000,0.531856
1.000000,3.852713,7.108527,0.000000,0.848485,1.000000,0.565789
1.000000,3.886364,7.969697,0.000000,0.613636,1.000000,0.578947
0.000000,5.037657,4.895397,1.000000,0.854545,0.000000,0.739938
1.000000,4.187500,6.414773,0.894737,0.444444,1.000000,0.544892
0.000000,4.314516,5.016129,0.558824,0.696203,1.000000,0.686981
-3.000000,4.141975,6.419753,0.666667,0.442308,1.000000,0.501548
0.000000,4.875676,5.410811,0.787879,0.684211,1.000000,0.512465
-1.000000,4.571429,6.642857,0.750000,0.555556,1.000000,0.687719
-1.000000,5.208861,5.379747,0.400000,0.428571,1.000000,0.519737
0.000000,4.645161,8.629032,0.000000,0.384615,1.000000,0.502024
0.000000,5.010101,7.363636,0.333333,0.200000,1.000000,0.400810
1.000000,4.448718,6.506410,1.000000,0.729167,1.000000,0.547368
1.000000,4.641921,4.781659,0.630435,0.800000,1.000000,0.634349
-1.000000,4.630682,5.176136,0.692308,0.630435,1.000000,0.578947
-1.000000,4.633858,4.834646,0.600000,0.441176,1.000000,0.703601
1.000000,4.203252,7.308943,1.000000,0.604651,1.000000,0.431579
1.000000,5.476190,10.492063,0.000000,0.384615,2.000000,0.473684
0.000000,4.765217,8.886957,0.000000,0.928571,1.000000,0.605263
1.000000,5.386243,4.883598,0.800000,0.716981,0.000000,0.585139
1.000000,4.650485,8.766990,0.000000,0.437500,1.000000,0.492823
0.000000,4.680000,7.800000,0.000000,0.100000,1.000000,0.303644
1.000000,4.138462,12.215385,0.000000,0.850000,3.000000,0.684211
0.000000,5.485714,9.723810,0.000000,0.652174,2.000000,0.614035
1.000000,5.873786,7.980583,0.000000,0.333333,1.000000,0.417004
1.000000,4.472222,7.611111,0.000000,0.378378,1.000000,0.437247
-2.000000,4.852632,7.257895,0.000000,0.555556,1.000000,0.666667
0.000000,3.911111,8.518519,0.000000,0.805556,1.000000,0.645933
1.000000,5.149533,6.149533,0.666667,1.000000,1.000000,0.375439
1.000000,4.897436,7.012821,0.500000,0.414634,1.000000,0.547368
0.000000,4.886792,5.858491,0.700000,0.466667,1.000000,0.348684
1.000000,4.435484,7.193548,0.428571,0.205128,1.000000,0.435088
1.000000,4.816000,6.336000,0.076923,0.125000,1.000000,0.386997
0.000000,4.354286,5.828571,0.846154,0.673913,1.000000,0.541796
1.000000,4.821429,5.357143,0.500000,0.190476,1.000000,0.310249
1.000000,3.802920,6.941606,0.666667,0.217391,1.000000,0.480702
1.000000,4.484375,6.296875,0.571429,0.642857,1.000000,0.481203
1.000000,4.575758,4.478788,0.860465,0.675676,1.000000,0.457064
0.000000,5.058824,9.191176,0.000000,0.200000,1.000000,0.357895
-1.000000,4.165563,8.039735,0.000000,0.568182,1.000000,0.611336
1.000000,4.925926,9.135802,0.000000,0.409091,1.000000,0.387560
1.000000,4.729412,6.547059,0.875000,0.491228,1.000000,0.526316
1.000000,3.823529,12.117647,0.000000,0.777778,6.000000,0.894737
0.000000,4.642202,7.844037,0.000000,0.321429,1.000000,0.441296
1.000000,4.597826,9.402174,0.000000,0.392857,1.000000,0.440191
